brand,price,year,mileage,color,vin,lot,state,country,condition
ford,12600,2017,15075.0,gray,1fadp3m2xhl322025,167604497,new jersey,usa,7 days left
ford,31800,2019,26591.0,red,1ftew1e58kkd14212,167796793,nevada,usa,2 days left
ford,24500,2019,22906.0,white,1ftew1ebxkkd48349,167796794,nevada,usa,2 days left
ford,26000,2019,33462.0,white,1ftew1c52kfa20803,167751797,virginia,usa,21 hours left
ford,21000,2017,32747.0,gray,1ftex1ep6hfa52321,167605767,pennsylvania,usa,7 days left
ford,22500,2019,33717.0,white,1ftew1c50kkc38522,167796795,nevada,usa,2 days left
ford,7700,2017,85218.0,black,3fa6p0hd5hr138812,167605900,pennsylvania,usa,1 days left
ford,23100,2019,23512.0,red,1ftew1c57kkc38467,167796798,nevada,usa,2 days left
ford,9200,2017,57853.0,white,3fa6p0h78hr355815,167605912,pennsylvania,usa,1 days left
ford,19600,2019,33324.0,gray,1fatp8uh2k5158763,167796852,nevada,usa,2 days left
ford,11700,2016,23803.0,black,1fmcu9gx9gub00752,167606676,pennsylvania,usa,1 days left
ford,27300,2019,31260.0,blue,1fatp8ff1k5179289,167796914,nevada,usa,2 days left
ford,14300,2016,69428.0,white,2fmpk4j8xgbc53478,167606685,pennsylvania,usa,1 days left
ford,23600,2019,15755.0,white,1ftyr2cm5kka60432,167796971,nevada,usa,2 days left
ford,6200,2016,90946.0,gray,3fa6p0g74gr199577,167606721,pennsylvania,usa,1 days left
ford,22400,2019,51370.0,white,1fbzx2zm0kka60182,167796980,nevada,usa,2 days left
ford,5700,2016,99941.0,black,3fa6p0g70gr318340,167606726,pennsylvania,usa,1 days left
ford,23600,2019,15456.0,white,1ftyr2cm5kka75108,167796985,nevada,usa,2 days left
ford,4600,2016,141603.0,gray,3fa6p0lu2gr318609,167606867,pennsylvania,usa,1 days left
ford,37500,2019,2382.0,silver,1ft7w2bt5kef24315,167797183,nevada,usa,5 days left
ford,10700,2016,99544.0,white,1ftye1ym1gkb56631,167606942,pennsylvania,usa,1 days left
ford,31900,2019,21546.0,black,1ft7w2b6xkee55356,167797184,nevada,usa,2 days left
ford,31600,2019,16293.0,black,1fa6p8cf1k5144124,167752777,georgia,usa,21 hours left
ford,12600,2018,40375.0,gray,1fmcu0gd0juc90126,167798137,nevada,usa,2 days left
ford,5300,2013,143191.0,gray,1ftex1cm2dfc43995,167607966,pennsylvania,usa,1 days left
ford,3900,2018,363.0,blue,3fadp4bj2jm136595,167798138,nevada,usa,Listing Expired
ford,13000,2015,59656.0,gray,2fmpk3j80fbb14677,167608955,florida,usa,4 days left
ford,11800,2018,37878.0,black,maj3p1ve4jc210836,167798148,nevada,usa,2 days left
ford,24600,2019,20628.0,black,2fmpk3k94kbb62331,167752784,georgia,usa,21 hours left
ford,14500,2014,71205.0,black,1ftfw1cf3efa59580,167609633,florida,usa,4 days left
ford,24300,2018,26186.0,silver,1fm5k7f8xjga57221,167798150,nevada,usa,2 days left
ford,12300,2018,38157.0,white,3fa6p0lu9jr269920,167798151,nevada,usa,2 days left
ford,14800,2016,30325.0,blue,1fa6p8am4g5301086,167610933,new jersey,usa,2 hours left
ford,17100,2018,31561.0,silver,1fatp8uhxj5166415,167798152,nevada,usa,2 days left
ford,6800,2016,66655.0,no_color,1fadp3f20gl369771,167610936,new jersey,usa,2 hours left
ford,20300,2018,19029.0,blue,1fm5k8b89jga75379,167798489,connecticut,usa,18 hours left
ford,26300,2018,11739.0,silver,1ftew1eb4jfc37481,167798568,new york,usa,18 hours left
ford,22500,2016,50423.0,silver,1ftew1cg0gke04837,167799260,nevada,usa,Listing Expired
ford,41200,2019,25638.0,gray,1ft7w2bt2kee85523,167752929,tennessee,usa,21 hours left
ford,20400,2017,59798.0,gray,1fm5k7f8xhgd79206,167799455,florida,usa,Listing Expired
ford,49900,2019,5035.0,black,1ft8w3dt1kee72172,167752930,virginia,usa,21 hours left
ford,12100,2017,32284.0,silver,1fmcu0f78huc53640,167799553,new york,usa,18 hours left
ford,24000,2016,40371.0,blue,1ftew1cf8gke70396,167799584,florida,usa,Listing Expired
ford,9500,2017,107569.0,white,1fmcu9gd8hub34463,167799596,new york,usa,18 hours left
ford,9000,2017,96451.0,silver,3fa6p0g71hr143386,167799598,new jersey,usa,18 hours left
ford,9800,2017,94851.0,white,1fmcu9gd4huc53644,167799599,new jersey,usa,18 hours left
ford,7800,2017,108727.0,silver,3fa6p0g79hr143393,167799607,connecticut,usa,18 hours left
ford,17200,2017,91979.0,white,1ftew1e80hfb12444,167799611,new york,usa,18 hours left
ford,18800,2017,76258.0,gray,1fm5k8d81hgd05701,167799616,new york,usa,18 hours left
ford,9800,2014,147574.0,white,1fm5k7d8xega27936,167724458,california,usa,20 hours left
ford,7000,2013,104764.0,gray,1fahp2f87dg198571,167799645,florida,usa,Listing Expired
ford,44000,2019,16934.0,gray,1fmjk1jt5kea14068,167724764,nevada,usa,2 days left
ford,23400,2019,13822.0,white,1ftyr1zm9kka71256,167799902,texas,usa,2 days left
ford,30700,2019,5250.0,white,1ftbw3xm3kka93802,167799910,texas,usa,2 days left
ford,15600,2019,33451.0,black,1fmcu0gd0kub64172,167725220,south carolina,usa,21 hours left
ford,22600,2019,14291.0,white,1ftmf1c5xkkc79283,167799925,texas,usa,2 days left
ford,22900,2019,16725.0,white,1ftmf1c53kkc79075,167725384,south carolina,usa,21 hours left
ford,22800,2019,13002.0,white,1ftmf1c58kkc79282,167799934,texas,usa,2 days left
ford,22700,2019,18902.0,white,1ftmf1c59kkd07753,167725386,south carolina,usa,21 hours left
ford,23000,2019,9732.0,white,1ftmf1c53kkd08302,167799938,texas,usa,2 days left
ford,22700,2019,18947.0,white,1ftmf1c57kkc79077,167725394,south carolina,usa,21 hours left
ford,23000,2019,8402.0,white,1ftmf1c5xkkd07941,167800070,north carolina,usa,2 days left
ford,34400,2019,17450.0,gray,1ftew1e5xkfc48223,167725396,south carolina,usa,21 hours left
ford,36500,2016,53986.0,gray,1ft8x3bt7gea37597,167800116,nevada,usa,Listing Expired
ford,23100,2019,15848.0,white,1ftmf1c57kkc78933,167725399,south carolina,usa,21 hours left
ford,23300,2019,10770.0,white,1ftmf1c57kkd07962,167725401,south carolina,usa,21 hours left
ford,22600,2019,14587.0,white,1ftmf1c58kkd07940,167800131,north carolina,usa,2 days left
ford,4500,2016,98625.0,gray,1fa6p0hd9g5118807,167725936,mississippi,usa,19 hours left
ford,23000,2019,10916.0,white,1ftmf1c54kkd38537,167800133,north carolina,usa,2 days left
ford,8000,2014,107173.0,white,1fm5k7f82ega78361,167726088,mississippi,usa,19 hours left
ford,11500,2019,10134.0,silver,3fadp4bj9km116331,167800134,north carolina,usa,2 days left
ford,9400,2017,43056.0,no_color,3fa6p0h73hr103244,167726934,south carolina,usa,21 hours left
ford,23000,2019,10655.0,white,1ftmf1c55kkd38546,167800141,north carolina,usa,2 days left
ford,2800,2012,173601.0,black,1fahp2kt0cg106208,167726949,california,usa,18 hours left
ford,22600,2019,14231.0,white,1ftyr1ym9kka50814,167800241,north carolina,usa,2 days left
ford,23000,2019,8985.0,white,1ftyr1zm1kka42480,167800253,north carolina,usa,2 days left
ford,5200,2016,84338.0,black,1fadp3k25gl216776,167727319,south carolina,usa,21 hours left
ford,19200,2017,104290.0,gray,1ftew1ep7hkd92670,167800371,texas,usa,2 days left
ford,10100,2017,45592.0,red,3fa6p0h77hr214525,167800378,texas,usa,2 days left
ford,6200,2015,103960.0,black,3fa6p0h71fr175122,167727512,south carolina,usa,21 hours left
ford,14000,2016,110333.0,white,1fm5k7dh8ggd26344,167800439,texas,usa,2 days left
ford,5000,2015,138516.0,gray,3fa6p0g78fr218971,167727521,south carolina,usa,21 hours left
ford,9200,2016,49094.0,red,1fa6p8am2g5230129,167800444,texas,usa,2 days left
ford,14700,2016,97526.0,black,1fm5k7d82gga51375,167800449,texas,usa,2 days left
ford,3000,2014,87420.0,silver,1fadp3f22el318074,167727580,south carolina,usa,21 hours left
ford,30200,2015,67052.0,red,1ftfw1eg8ffa33385,167800589,texas,usa,2 days left
ford,3800,2013,58913.0,black,1fadp3k26dl359277,167727764,south carolina,usa,21 hours left
ford,3200,2013,999999.0,silver,1fadp3k21dl266148,167727773,south carolina,usa,21 hours left
ford,21500,2015,14482.0,no_color,1fbzx2cm3fka83325,167800599,texas,usa,2 days left
ford,4900,2016,57084.0,white,3fadp4bj3gm105087,167732769,california,usa,9 days left
ford,23000,2017,90251.0,silver,1fmju2at7hea52412,167732958,colorado,usa,20 hours left
ford,11200,2014,97320.0,no_color,1zvbp8cf7e5320703,167800642,texas,usa,2 days left
ford,10400,2014,80652.0,white,1fadp3l99el442649,167733393,california,usa,23 hours left
ford,13200,2014,99816.0,black,1ftfx1ct4efc92709,167800644,texas,usa,2 days left
ford,5200,2013,115429.0,silver,1fmcu0gx7dua39893,167800648,texas,usa,2 days left
ford,10500,2015,85549.0,red,1fmcu9j90fuc00490,167614068,new jersey,usa,2 hours left
ford,11900,2013,83030.0,white,1fbne3bl8dda45318,167733513,california,usa,1 days left
ford,21200,2014,130168.0,white,1fd8w3ht2eeb77253,167800654,texas,usa,2 days left
ford,23500,2013,80090.0,white,1ft8w3b64dea40501,167733583,california,usa,1 days left
ford,4700,2013,118593.0,white,1ftex1cm3dfa94061,167800658,texas,usa,2 days left
ford,11100,2014,143704.0,blue,1ftew1cm6efc31661,167800659,texas,usa,2 days left
ford,22000,2015,53507.0,white,1ft7w2b69feb06680,167734047,colorado,usa,19 hours left
ford,14000,2013,48408.0,black,1ftfw1et7dkf11233,167734511,colorado,usa,19 hours left
ford,9200,2013,109672.0,white,1ft7x2a68deb25801,167800810,texas,usa,2 days left
ford,23300,2019,28549.0,silver,2fmpk4k93kbc22718,167615129,minnesota,usa,14 hours left
ford,21700,2012,114500.0,green,1ft8w3bt9cea39011,167800820,texas,usa,2 days left
ford,11200,2012,67140.0,blue,1zvbp8cfxc5274121,167800821,texas,usa,2 days left
ford,11300,2018,42168.0,gray,1fmcu0f79jud41148,167801166,north carolina,usa,2 days left
ford,4200,2015,80032.0,color:,1fdfe4fs3fda25516,167529792,illinois,usa,16 hours left
ford,10900,2018,52240.0,green,1fadp3n27jl252178,167801288,north carolina,usa,2 days left
ford,42300,2019,34874.0,gray,1fmjk1kt5kea50146,167801381,florida,usa,2 days left
ford,10500,2014,119689.0,white,1fdrf3bt6eea35761,167530309,idaho,usa,16 hours left
ford,43400,2019,37355.0,gray,1fmjk2at4kea20188,167801382,florida,usa,2 days left
ford,12500,2016,100947.0,white,1fdrf3bt4gec18045,167530310,idaho,usa,16 hours left
ford,15900,2019,26040.0,white,1fmcu0gd7kuc06417,167615138,minnesota,usa,14 hours left
ford,42500,2019,36638.0,white,1fmjk1kt1kea13997,167801383,florida,usa,2 days left
ford,15000,2015,137004.0,white,1fd8x3f67feb56345,167530314,texas,usa,16 hours left
ford,24700,2019,31794.0,blue,2fmpk4k99kbb55946,167801384,florida,usa,1 days left
ford,15500,2015,131106.0,white,1fd8x3f67fec17452,167530315,texas,usa,16 hours left
ford,49000,2019,22013.0,white,1fmju2at3kea40507,167615140,minnesota,usa,14 hours left
ford,29000,2017,42291.0,black,1ftew1eg4hfa66124,167736241,tennessee,usa,21 hours left
ford,16800,2019,13155.0,white,1fmcu0gd2kuc33587,167801385,florida,usa,2 days left
ford,51000,2019,24869.0,red,1fmjk2at0kea45301,167615142,minnesota,usa,14 hours left
ford,16500,2019,18454.0,white,1fmcu0gd3kub08839,167801389,florida,usa,2 days left
ford,10000,2016,16694.0,white,nm0ls7f70g1257651,167530319,texas,usa,16 hours left
ford,27900,2019,28922.0,gray,1fm5k7f81kgb41445,167801390,florida,usa,2 days left
ford,23700,2019,23534.0,gray,2fmpk3k91kbb56583,167801391,florida,usa,1 days left
ford,20000,2012,24581.0,color:,3frxw7fe4cv310949,167530331,california,usa,16 hours left
ford,45600,2019,35646.0,gray,1fmjk2at2kea17807,167801392,florida,usa,2 days left
ford,6000,2012,129873.0,white,1fduf5gt7ceb24329,167530332,virginia,usa,16 hours left
ford,15600,2019,28669.0,black,1fmcu0gd0kub14114,167801393,florida,usa,2 days left
ford,25000,2017,32454.0,red,1fm5k8d85hga74740,167736426,michigan,usa,21 hours left
ford,28500,2019,21800.0,black,1fm5k7f83kgb41513,167801394,florida,usa,2 days left
ford,8000,2014,231769.0,yellow,1fdwe3fs3eda53096,167530365,florida,usa,16 hours left
ford,19990,2016,23796.0,black,1fa6p8th6g5218050,167653386,connecticut,usa,11 days left
ford,34400,2019,42506.0,gray,1fmjk1ht4kea17579,167801395,florida,usa,2 days left
ford,30999,2016,6249.0,shadow black,1fa6p8cf1g5209884,167653387,connecticut,usa,11 days left
ford,41000,2019,47496.0,black,1fmju1kt8kea27843,167801396,florida,usa,2 days left
ford,27999,2016,10700.0,gray,1fa6p8cf8g5263621,167653388,massachusetts,usa,11 days left
ford,42000,2019,39604.0,black,1fmju1kt7kea17627,167801398,florida,usa,2 days left
ford,8000,2013,250831.0,color:,1fdfe4fs4dda28874,167530369,new jersey,usa,16 hours left
ford,29795,2016,7275.0,triple yellow tri-coat,1fa6p8cf2g5223518,167653389,connecticut,usa,11 days left
ford,24700,2019,8806.0,black,2fmpk4j94kbc24835,167801399,florida,usa,4 hours left
ford,13995,2016,105115.0,gray,1fa6p8th8g5255908,167653390,new jersey,usa,11 days left
ford,2900,2015,57340.0,silver,3fadp4aj6fm132638,167736495,florida,usa,2 days left
ford,35400,2019,36167.0,white,1fmjk1ht1kea42603,167801400,florida,usa,2 days left
ford,24549,2016,44941.0,shadow black,1fatp8ffxg5291869,167653391,new york,usa,11 days left
ford,8900,2014,53102.0,silver,1fmcu0gx4eub39564,167736849,florida,usa,1 days left
ford,15800,2019,26637.0,black,1fmcu0gd4kub08736,167801402,florida,usa,2 days left
ford,18500,2016,45814.0,black,1fa6p8thxg5208671,167653515,new york,usa,11 days left
ford,32000,2019,17310.0,red,1ftfw1e55kkd19095,167615279,minnesota,usa,14 hours left
ford,28300,2019,24116.0,gray,1fm5k7f82kgb41597,167801403,florida,usa,2 days left
ford,10500,2019,14128.0,blue,maj3s2ge4kc278721,167534773,florida,usa,15 hours left
ford,24970,2016,49882.0,green,1fa6p8cf8g5225189,167653516,new york,usa,11 days left
ford,13800,2019,38964.0,blue,3fa6p0luxkr109398,167615280,minnesota,usa,14 hours left
ford,2580,2012,102705.0,white,3fahp0ga5cr113207,167737580,florida,usa,24 hours left
ford,59975,2019,71.0,white,1ftfw1rg5kfa62833,167801448,florida,usa,Listing Expired
ford,2500,2012,98620.0,white,1fahp3j23cl241544,167543164,indiana,usa,15 hours left
ford,28990,2016,15825.0,triple yellow tri-coat,1fatp8ff0g5296868,167653517,massachusetts,usa,11 days left
ford,50000,2019,29499.0,blue,1fmjk2at1kea40396,167615281,minnesota,usa,14 hours left
ford,33800,2014,100255.0,white,1ft7w2bt0eea41481,167737916,kentucky,usa,21 hours left
ford,59975,2019,174.0,black,1ftfw1rg6kfc08396,167801451,florida,usa,Listing Expired
ford,2500,2013,167552.0,gray,1fmcu9gx5dub47157,167547103,minnesota,usa,16 hours left
ford,46999,2016,16956.0,magnetic metallic,1fa6p8jz6g5525309,167653518,new jersey,usa,11 days left
ford,16700,2019,36896.0,black,3fa6p0ru2kr118068,167615282,minnesota,usa,14 hours left
ford,34700,2013,77281.0,white,1ft7w2btxdea14898,167738075,kentucky,usa,21 hours left
ford,28900,2019,24795.0,black,1ftew1e59kfc47399,167801453,florida,usa,1 days left
ford,30800,2016,16771.0,ruby red metallic tinted clearcoat,1fa6p8cf0g5204627,167653519,new jersey,usa,11 days left
ford,27100,2019,28692.0,silver,1ftew1e54kkc88465,167615283,minnesota,usa,14 hours left
ford,13388,2012,113821.0,black,1ftfw1cf3cfc75961,167738390,louisiana,usa,1 days left
ford,26000,2019,19793.0,blue,1ftew1eb6kfb83943,167801455,florida,usa,2 days left
ford,17900,2016,27940.0,shadow black,1fa6p8am3g5250504,167653520,massachusetts,usa,11 days left
ford,23400,2019,24987.0,black,2fmhk6d8xkba20365,167615285,minnesota,usa,14 hours left
ford,29800,2016,18367.0,blue,1fa6p8cf3g5242238,167738456,illinois,usa,21 hours left
ford,23700,2019,14109.0,gray,2fmhk6d88kba29775,167801457,florida,usa,1 days left
ford,1725,2012,158781.0,black,1fmcu9eg7ckb88497,167548257,illinois,usa,16 hours left
ford,33995,2016,27369.0,black,1fa6p8cf5g5235498,167653521,new jersey,usa,11 days left
ford,23500,2019,30208.0,white,2fmhk6d86kba05247,167615287,minnesota,usa,14 hours left
ford,32500,2019,24024.0,black,1fm5k8gt5kgb41683,167801459,florida,usa,2 days left
ford,2500,2016,64999.0,blue,3fadp4bjxgm137986,167552003,mississippi,usa,16 hours left
ford,39000,2019,8404.0,black,1ftfw1e54kfc34435,167615288,minnesota,usa,14 hours left
ford,11000,2018,8884.0,gray,1fadp3e23jl254221,167739185,massachusetts,usa,6 days left
ford,32500,2019,24126.0,black,1fm5k8gt2kgb41298,167801468,florida,usa,2 days left
ford,800,2012,129659.0,black,3fadp4bj5cm221076,167552004,mississippi,usa,16 hours left
ford,26900,2019,31713.0,black,1ftew1e59kkc89708,167615289,minnesota,usa,14 hours left
ford,11200,2016,109996.0,gray,2fmpk4j97gbb67005,167801478,new york,usa,18 hours left
ford,21000,2018,6821.0,red,1fa6p8thxj5164792,167654211,new york,usa,11 days left
ford,32000,2019,17867.0,red,1ftfw1e5xkfb51429,167615291,minnesota,usa,14 hours left
ford,7300,2016,110253.0,black,3fa6p0g72gr397705,167801481,connecticut,usa,18 hours left
ford,12800,2018,39364.0,black,1fmcu0gd3jub60681,167552309,missouri,usa,9 days left
ford,24190,2018,4018.0,blue,1fatp8uh7j5182314,167654212,massachusetts,usa,11 days left
ford,29100,2019,21054.0,red,1ftew1e49kfc10392,167615292,minnesota,usa,14 hours left
ford,29000,2017,48309.0,red,1ft7w2b60hee77178,167740589,massachusetts,usa,6 days left
ford,17300,2016,68666.0,black,1fm5k8d82ggc60329,167801490,new york,usa,18 hours left
ford,19888,2018,34071.0,ingot silver metallic,1fatp8uh2j5132890,167654213,new jersey,usa,11 days left
ford,31000,2019,13600.0,white,1ftfw1e50kfb96721,167615294,minnesota,usa,14 hours left
ford,37200,2017,44956.0,black,1ft7w2bt4hee52015,167740592,massachusetts,usa,2 days left
ford,8600,2016,72607.0,silver,1fmcu0f77gub25484,167801492,new jersey,usa,18 hours left
ford,24857,2018,33815.0,shadow black,1fatp8uh3j5157023,167654214,massachusetts,usa,11 days left
ford,23500,2019,31491.0,gray,2fmhk6d85kba09063,167615296,minnesota,usa,14 hours left
ford,26100,2018,32149.0,white,1ftew1cb3jfc81295,167741409,mississippi,usa,21 hours left
ford,10800,2016,26654.0,blue,1fadp5au1gl114180,167801493,new york,usa,18 hours left
ford,20995,2018,36637.0,white,1fa6p8th1j5167452,167654215,new york,usa,11 days left
ford,29300,2019,17000.0,white,1ftew1e4xkfc10403,167615298,minnesota,usa,14 hours left
ford,33100,2018,15960.0,gray,1ftew1ep2jfb83786,167741551,mississippi,usa,21 hours left
ford,13800,2016,40774.0,gray,1fahp2e84gg136518,167801747,new jersey,usa,18 hours left
ford,19498,2018,40338.0,black,1fatp8uh1j5115336,167654216,new york,usa,11 days left
ford,14900,2019,40505.0,gray,3fa6p0cd0kr117056,167615300,minnesota,usa,14 hours left
ford,8700,2016,30735.0,black,1fadp3k28gl330142,167741697,massachusetts,usa,6 days left
ford,20600,2019,33965.0,gray,1fatp8uhxk5148658,167801788,florida,usa,2 days left
ford,5000,2018,7339.0,white,1ftex1c53jkd88586,167553971,oklahoma,usa,12 days left
ford,19995,2018,42470.0,white,1fa6p8th8j5115591,167654217,new york,usa,11 days left
ford,14900,2019,40670.0,silver,3fa6p0cd1kr110357,167615301,minnesota,usa,14 hours left
ford,19500,2016,41233.0,black,1ftbf2b61ged08196,167741899,massachusetts,usa,6 days left
ford,24500,2019,13162.0,white,1fbzx2zm7kka48532,167801789,florida,usa,5 hours left
ford,15000,2018,38744.0,white,3fa6p0d97jr219835,167555170,california,usa,8 days left
ford,26985,2018,14023.0,black,1fa6p8cf4j5145797,167654218,new york,usa,11 days left
ford,31000,2019,9741.0,white,1ftfw1e52kfb85249,167615302,minnesota,usa,14 hours left
ford,24300,2017,31017.0,silver,1fm5k7d82hgb82470,167742129,mississippi,usa,21 hours left
ford,16800,2019,37786.0,gray,3fa6p0d97kr118571,167801791,florida,usa,1 days left
ford,17200,2018,32415.0,white,1fatp8uh2j5132629,167555176,california,usa,8 days left
ford,34995,2018,10421.0,ruby red,1fa6p8cf2j5161626,167654219,new york,usa,11 days left
ford,24300,2019,29305.0,white,1fbzx2zm0kka75345,167615308,minnesota,usa,14 hours left
ford,26400,2017,51309.0,white,1fm5k7fh2hgb04056,167742134,mississippi,usa,21 hours left
ford,16800,2019,38001.0,black,3fa6p0d98kr138974,167801792,florida,usa,1 days left
ford,15500,2018,18849.0,black,1fmcu9hd7jua30891,167555180,california,usa,2 days left
ford,19440,2018,43269.0,silver,1fatp8uh0j5124044,167654220,new york,usa,11 days left
ford,16700,2019,36989.0,silver,3fa6p0ru2kr117017,167615310,minnesota,usa,14 hours left
ford,29000,2017,29320.0,blue,1ftew1ep9hkc82719,167742317,alabama,usa,21 hours left
ford,16100,2019,34244.0,white,3fa6p0ru4kr181558,167801793,florida,usa,1 days left
ford,17200,2018,32938.0,white,1fatp8uh9j5132644,167555184,california,usa,8 days left
ford,20950,2018,40793.0,black,1fatp8uh6j5142578,167654221,new hampshire,usa,11 days left
ford,46200,2017,94741.0,no_color,1ft8w3dt1hee12434,167742320,alabama,usa,21 hours left
ford,29400,2019,25011.0,white,1fatp8ff0k5161477,167801794,florida,usa,2 days left
ford,2825,2014,363810.0,white,1fmjk1g53eef23881,167555421,montana,usa,17 hours left
ford,32999,2018,6881.0,shadow black,1fa6p8cf3j5172103,167654222,new jersey,usa,11 days left
ford,6600,2014,80423.0,orange,3fa6p0hd9er326468,167615896,new jersey,usa,2 hours left
ford,50200,2017,92405.0,white,1ft7w2bt7hef07573,167742321,alabama,usa,21 hours left
ford,28300,2019,15436.0,white,1fter4fh5kla45887,167801795,florida,usa,2 days left
ford,12000,2017,104665.0,white,1ftfx1ef8hkd03259,167560049,california,usa,18 hours left
ford,32999,2018,16194.0,royal crimson metallic tinted clearcoat,1fa6p8cf0j5118581,167654223,new jersey,usa,11 days left
ford,12600,2014,48188.0,black,1fm5k8d84egc31539,167615902,new jersey,usa,2 hours left
ford,5200,2017,65164.0,red,1fadp3j22hl268403,167742322,alabama,usa,21 hours left
ford,20500,2019,35930.0,black,1fatp8uh8k5109583,167801796,florida,usa,2 days left
ford,1200,2012,167376.0,red,1fahp3f23cl414648,167561238,virginia,usa,3 days left
ford,35999,2018,13674.0,kona blue metallic,1fa6p8cf1j5126821,167654224,new jersey,usa,11 days left
ford,41000,2019,9235.0,silver,1ft7w2bt7kee46393,167616337,minnesota,usa,14 hours left
ford,33100,2017,103002.0,red,1ftew1ef2hfb30250,167742325,mississippi,usa,21 hours left
ford,23500,2019,12836.0,blue,1fter4eh3kla09133,167801802,florida,usa,2 days left
ford,18799,2015,137728.0,red,1fatp8ff5f5323738,167564814,connecticut,usa,9 days left
ford,33999,2018,6921.0,magnetic metallic,1fa6p8cf9j5110592,167654225,new jersey,usa,11 days left
ford,35000,2019,14359.0,white,1ft7w2b68ked77546,167616338,minnesota,usa,14 hours left
ford,26100,2017,58118.0,white,1fbzx2zm3hka72688,167742336,mississippi,usa,21 hours left
ford,15400,2019,31124.0,white,3fa6p0cd8kr138334,167801803,florida,usa,1 days left
ford,25998,2015,25734.0,color:,1fa6p8cf9f5365377,167564815,new york,usa,9 days left
ford,31831,2018,14059.0,black,1fa6p8cf9j5125433,167654226,new jersey,usa,11 days left
ford,40400,2019,13472.0,black,1ft7w2bt7kef15907,167616339,minnesota,usa,14 hours left
ford,15400,2013,123983.0,silver,1ftfw1ef7dfd73034,167742775,connecticut,usa,18 hours left
ford,13500,2019,35023.0,gray,3fa6p0lu6kr119958,167801804,florida,usa,1 days left
ford,25995,2015,39509.0,white,1fa6p8cf3f5404612,167564817,new hampshire,usa,9 days left
ford,27990,2018,4512.0,ingot silver metallic,1fa6p8cf0j5159227,167654227,new york,usa,11 days left
ford,23985,2015,51884.0,white,1fa6p8cf0f5308078,167564818,new jersey,usa,9 days left
ford,27995,2018,4181.0,gray,1fa6p8cf9j5120362,167654228,pennsylvania,usa,11 days left
ford,13995,2015,56703.0,oxford white,1fa6p8th8f5341198,167564839,new york,usa,9 days left
ford,29988,2018,4712.0,ingot silver metallic,1fa6p8cf5j5125462,167654229,pennsylvania,usa,11 days left
ford,12995,2015,102800.0,blue,1fa6p8am4f5334930,167564840,new jersey,usa,9 days left
ford,21687,2018,7109.0,lightning blue,1fa6p8th8j5120337,167654230,pennsylvania,usa,11 days left
ford,25200,2016,100943.0,white,1ftew1cf9gfa55757,167743025,alabama,usa,21 hours left
ford,29590,2015,3915.0,green,1fa6p8cf7f5325900,167564841,new york,usa,9 days left
ford,28999,2018,15550.0,ingot silver,1fa6p8cf1j5175131,167654231,pennsylvania,usa,11 days left
ford,13942,2015,62542.0,magnetic metallic,1fatp8em4f5415097,167564843,new jersey,usa,9 days left
ford,15300,2018,38370.0,silver,1fahp2f84jg117375,167667719,utah,usa,Listing Expired
ford,35400,2020,671.0,blue,1fter4fh1lla02732,167759471,ohio,usa,21 hours left
ford,32700,2016,61477.0,silver,1ft7w2bt2ged14343,167743061,alabama,usa,21 hours left
ford,13995,2015,73891.0,silver,1fa6p8th7f5344481,167564844,new york,usa,9 days left
ford,1850,2014,168805.0,black,3fa6p0h78er183765,167682471,michigan,usa,2 days left
ford,15800,2012,82564.0,gold,1ftfw1ct4ckd77105,167623467,florida,usa,2 days left
ford,36000,2016,85649.0,black,1ft7w2b61geb39979,167743078,mississippi,usa,21 hours left
ford,15495,2015,48374.0,white,1fa6p8th5f5420201,167564845,new york,usa,9 days left
ford,21500,2012,11990.0,red,1zvbp8ff3c5288048,167623702,florida,usa,2 days left
ford,7200,2016,64111.0,black,1fadp3k28gl311932,167743079,alabama,usa,21 hours left
ford,17589,2015,28771.0,red,1fatp8uh0f5331279,167564846,new jersey,usa,9 days left
ford,31700,2015,126708.0,white,1ft7w2bt8fec08946,167743606,alabama,usa,21 hours left
ford,31790,2015,27165.0,orange,1fa6p8cf6f5325225,167564847,new york,usa,9 days left
ford,18100,2015,106546.0,white,1fbzx2ym4fka72472,167743616,mississippi,usa,21 hours left
ford,14495,2015,54778.0,white,1fa6p8am3f5306570,167564872,new jersey,usa,9 days left
ford,15000,2020,11729.0,white,3fa6p0d92lr117801,167625047,illinois,usa,19 hours left
ford,26400,2015,85197.0,black,1ftew1ef2fke07659,167743628,mississippi,usa,21 hours left
ford,27990,2015,19130.0,red,1fa6p8cf2f5362711,167564874,massachusetts,usa,9 days left
ford,19700,2015,72369.0,white,1fmju1ht4fef41606,167743633,mississippi,usa,21 hours left
ford,15300,2015,59646.0,silver,1fa6p8am2f5403582,167564875,massachusetts,usa,9 days left
ford,22000,2014,68418.0,black,1ftfw1ct6eke95627,167743891,mississippi,usa,21 hours left
ford,23999,2015,8400.0,black,1fa6p8th8f5307097,167564892,new jersey,usa,9 days left
ford,16488,2015,45084.0,gray,1fa6p8th8f5346675,167564894,new york,usa,9 days left
ford,12784,2015,67037.0,gray,1fa6p8am0f5365382,167564896,new jersey,usa,9 days left
ford,23400,2015,64135.0,black,1fa6p8cf0f5312423,167564910,new jersey,usa,9 days left
ford,9705,2017,72377.0,black,3fa6p0h76hr319394,167744596,arkansas,usa,21 hours left
